ID TAREA,TIPO DE TAREA,TAREA,DESCRIPCIÓN,VARIANTES,CATEGORIA,OBJETIVO,ESPACIO,SERIES,TIEMPO SERIES,TIEMPO TOTAL,MATERIAL,IMAGEN TAREA,ENLACE VIDEO DRIVE,ID_ENLACE_VIDEO_DRIVE,VIDEO_DRIVE
T107,JUEGO LÚDICO,ORDENAR OBJETOS,"Jugamos en varios equipos. Cada equipo tendrá 3 aros con 3 objetos. Los jugadores tendrán que ordenarlos en el orden que diga el entrenador. No se puede llevar más de un objeto en la mano a la vez. Cuando los ordenen, tendrán que hacer un sprint hasta la pica. El ultimo que llegue pierde, el equipo que más puntos negativos tenga perderá.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN , SALA",CONCENTRACIÓN,20x5,3,3,12,"AROS , BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR202.IMAGEN TAREA.184207.jpg,https://drive.google.com/file/d/19DM1NzYDAcoF32CNImMoLBuC4Suk3KRf/view?usp=share_link,19DM1NzYDAcoF32CNImMoLBuC4Suk3KRf,http://drive.google.com/uc?id=19DM1NzYDAcoF32CNImMoLBuC4Suk3KRf
T108,JUEGO LÚDICO,PAÑUELO CON BALÓN,"Jugamos por equipos. Cada jugador tendrá un numero asignado. Cuando el entrenador diga un numero o varios, saldrán los jugadores que tengan los números. Trabajamos 1x1, 2x2, 3x3... No se elimina nadie, se cuentan puntos si marcan gol.",,"ALEVIN , BENJAMIN",REGATE,30x15,3,3,12,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/12VFDR203.IMAGEN TAREA.184235.jpg,https://drive.google.com/file/d/17FA0jwWYC2_-hvW9xRPqR2lnn-TS6cG6/view?usp=share_link,17FA0jwWYC2_-hvW9xRPqR2lnn-TS6cG6,http://drive.google.com/uc?id=17FA0jwWYC2_-hvW9xRPqR2lnn-TS6cG6
T109,JUEGO LÚDICO,"PIEDRA, PAPEL O TIJERA - TIRO O 1x1","Jugamos por equipos. Dos equipos juegan piedra, papel o tijera y el otro espera en la zona de 1x1. El ganador del piedra, papel o tijera, tendrá que ir a disparar a portería grande, el perdedor, tendrá que ir a defender el 1x1 en la zona marcada. Si consigue robar puede marcar gol.",,"CADETE , INFANTIL , ALEVIN , BENJAMIN",REGATE,Doble area,3,3,12,"AROS , BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/12VFDR204.IMAGEN TAREA.184253.jpg,https://drive.google.com/file/d/1A1Jl1DN0imCkaRmiFfymRNscLrBgNnq5/view?usp=share_link,1A1Jl1DN0imCkaRmiFfymRNscLrBgNnq5,http://drive.google.com/uc?id=1A1Jl1DN0imCkaRmiFfymRNscLrBgNnq5
T110,JUEGO LÚDICO,SUMAS Y RESTAS,"Jugamos por parejas, se colocarán enfrentados. El entrenador dirá una operación matemática y si es par o impar, tendrán que moverse a un lado u otro.",,"BENJAMIN , PREBENJAMIN , SALA",CONCENTRACIÓN,10x5,3,3,12,CHINOS,TAREAS_Images/12VFDR205.IMAGEN TAREA.184314.jpg,,,http://drive.google.com/uc?id=
T111,JUEGO LÚDICO,TE DOY CON EL BALÓN,"Jugamos por grupos de 4-5 jugadores. Cada jugador tiene asignado un número. Cuando el entrenador diga un número, el jugador que lo tenga, tendrá que coger el balón (que estará en el centro del grupo) lo más rápido posible y sin moverse del sitio, intentar dar a un compañero con el balón. Los compañeros, tendrán que irse lo más rápido posible para no recibir el balonazo. Iniciamos el juego de diferentes maneras, sentados, tumbados...",,"INFANTIL , ALEVIN , BENJAMIN",VELOCIDAD REACCIÓN,5x5,6,1,10,"BALONES , CHINOS",TAREAS_Images/12VFDR206.IMAGEN TAREA.184329.png,https://drive.google.com/file/d/19o4yfXcreqbZeJxh6xyKVSP-WQBdFf2C/view?usp=share_link,19o4yfXcreqbZeJxh6xyKVSP-WQBdFf2C,http://drive.google.com/uc?id=19o4yfXcreqbZeJxh6xyKVSP-WQBdFf2C
T112,JUEGO LÚDICO,TOCAR CONO + GOL,"Jugamos por parejas. Cada jugador tendrá que tocar los conos en el orden que diga el entrenador. Cuando toquen todos los conos, tendrán que ir a su portería y marcar gol lo antes posible.",,"INFANTIL , ALEVIN",VELOCIDAD REACCIÓN,15x15,3,3,12,"BALONES , CHINOS , PORTERIA PEQUEÑA",TAREAS_Images/12VFDR207.IMAGEN TAREA.184350.jpg,https://drive.google.com/file/d/17qK4O9Wjv-K221JvTsvO_pV77bFyDWSV/view?usp=share_link,17qK4O9Wjv-K221JvTsvO_pV77bFyDWSV,http://drive.google.com/uc?id=17qK4O9Wjv-K221JvTsvO_pV77bFyDWSV
T113,POSESIÓN,12x3 POR EQUIPOS,"Jugamos en 3 equipos. Uno roba y los otros 2 mantienen posesión. Robamos por tríos, máximo 2 jugadores en zona activa. Cada 10 pases se cambian el trio que roba. Contamos los robos de cada equipo. Los jugadores que participan por dentro tendrán que participar en dos espacios, girar rápido, crear líneas de pase...",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",MANTENER,20x20,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR208.IMAGEN TAREA.184610.jpg,https://drive.google.com/file/d/1ACNKT_AHFcRJGUDRbLvSuBu1You8IjHw/view?usp=share_link,1ACNKT_AHFcRJGUDRbLvSuBu1You8IjHw,http://drive.google.com/uc?id=1ACNKT_AHFcRJGUDRbLvSuBu1You8IjHw
T114,POSESIÓN,12x4 - 4 ZONAS,"Jugamos en 4 equipos. Uno roba y los otros 3 mantienen posesión. Los que roban, máximo 2 jugadores en zona activa. Cada 10 pases 1 punto, el equipo que más punto reciba pierde. Los jugadores que participan por dentro tendrán que participar en dos espacios, girar rápido, crear líneas de pase...",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",MANTENER,20x20,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR209.IMAGEN TAREA.184634.jpg,https://drive.google.com/file/d/1ARxSRnmX5cmGdQXpb3Cza1J3cIeitf2D/view?usp=share_link,1ARxSRnmX5cmGdQXpb3Cza1J3cIeitf2D,http://drive.google.com/uc?id=1ARxSRnmX5cmGdQXpb3Cza1J3cIeitf2D
T115,POSESIÓN,CALENTAMIENTO 3 EQUIPOS,"Jugamos en el mismo espacio 3 equipos con 3 balones, se tiene que pasar entre los jugadores del mismo equipo. A la señal, se juega con un balón y dos de ellos mantienen posesión, el otro intentara robar. Cuando hay una perdida, el equipo que ha perdido la posesión, pasa a robar. Incidir en asegurar la posesión tras recuperar, para no tener que seguir robando en inferioridad. Si uno de los equipos la saca fuera, cuenta como medio fallo, al segundo pasaría a robar.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",MANTENER,50X30,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR210.IMAGEN TAREA.184658.jpg,https://drive.google.com/file/d/17mpTdwLyhS-h7IfaAupWHysW2i5v12-x/view?usp=share_link,17mpTdwLyhS-h7IfaAupWHysW2i5v12-x,http://drive.google.com/uc?id=17mpTdwLyhS-h7IfaAupWHysW2i5v12-x
T116,POSESIÓN,POSESIÓN 3 EQUIPOS,"Jugamos en el mismo espacio 3 equipos. Dos de ellos mantienen posesión, el otro intentara robar. Cuando hay una perdida, el equipo que ha perdido la posesión, pasa a robar. Incidir en asegurar la posesión tras recuperar, para no tener que seguir robando en inferioridad. Si uno de los equipos la saca fuera, cuenta como medio fallo, al segundo pasaría a robar.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",MANTENER,40x30,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR211.IMAGEN TAREA.184717.jpg,https://drive.google.com/file/d/17JwrmNgGLY3DPJRgc02ehiCBuGwsrXdH/view?usp=share_link,17JwrmNgGLY3DPJRgc02ehiCBuGwsrXdH,http://drive.google.com/uc?id=17JwrmNgGLY3DPJRgc02ehiCBuGwsrXdH
T117,POSESIÓN,POSESIÓN 4x2 JUGAR CON ALEJADO,Jugamos en un espacio dividido en 4 y 3 equipos. El equipo que roba tendrá 2 jugadores en la zona activa de juego y los otros dos tendrán que moverse para intentar que no jueguen con el equipo que no tiene posesión ni defiende. El equipo que tiene posesión tiene que dar mínimo 5 pases para poder jugar con el equipo que no defiende. Si lo consigue el equipo que defendía sigue robando y los jugadores del equipo neutro se juntan en una zona. Si no lo consiguen serán ellos los que pasen a robar. Siempre una zona del espacio estará libre.,Limitar toques o ampliar o reducir los pases a dar por los equipos.,"SENIOR , JUVENIL , CADETE , INFANTIL",JUGAR CON ALEJADO,30x30,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR212.IMAGEN TAREA.184734.jpg,https://drive.google.com/file/d/18nJCVfxAE7UGgqrjS4vTNb_NAqZkmEXF/view?usp=share_link,18nJCVfxAE7UGgqrjS4vTNb_NAqZkmEXF,http://drive.google.com/uc?id=18nJCVfxAE7UGgqrjS4vTNb_NAqZkmEXF
T118,POSESIÓN,POSESIÓN 4x2.6x4,"Jugamos en 2 espacios. En el pequeño, se juega un 4x2, cada 10 pases son un punto. Si hay robo, los que roban tienen que conectar con los compañeros que esperan en la zona grande. Si consiguen conectar y dar 10 pases, tienen un punto. Cada serie cambio de rol.",,"SENIOR , JUVENIL , CADETE , INFANTIL",MANTENER,40x20,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR213.IMAGEN TAREA.184757.jpg,https://drive.google.com/file/d/184pyJTephjm0wlshrCeVKKLq966OOLWo/view?usp=share_link,184pyJTephjm0wlshrCeVKKLq966OOLWo,http://drive.google.com/uc?id=184pyJTephjm0wlshrCeVKKLq966OOLWo
T119,POSESIÓN,POSESIÓN 8x3,"Jugamos por tríos + 2 comodines. Se divide el campo en 3 zonas, la zona central será ocupada por los comodines. Cada trio roba por tiempo. Tenemos que intentar dar 5 pases en una zona o conectar con uno de los comodines para poder cambiar el balón de zona. Los que roban, máximo 2 en la zona activa, el otro, tendrá que estar atento para cuando haya cambio de zona.",,"SENIOR , JUVENIL , CADETE , INFANTIL",JUGAR CON ALEJADO,10x25,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR214.IMAGEN TAREA.184816.jpg,https://drive.google.com/file/d/16veqr0CNDSEWTjKNrFJEanAojQnMhITb/view?usp=share_link,16veqr0CNDSEWTjKNrFJEanAojQnMhITb,http://drive.google.com/uc?id=16veqr0CNDSEWTjKNrFJEanAojQnMhITb
T120,POSESIÓN,POSESIÓN 8x5 POR POSICIONES,"Dividimos el campo en las zonas marcadas. Trabajo para un sistema 1-2-3-2. En los fondos jugaremos 2x1, en una de ellas tendrán el apoyo del portero. En la zona central jugaremos un 3x1 y dejaremos un jugador solo en los laterales. Vamos a intentar llevar el balón desde la zona del portero a la zona del delantero, combinado y buscando superioridades numéricas, sobre todo en banda. Los jugadores de banda pueden entrar a la zona central a ayudar al médico centro, pero solo uno de ellos. Uno de los centrales o el delantero, puede entrar en las bandas para hacer superioridad 2x1 (uno de los de la zona central, podrá entrar a defender esa superioridad). Cuando llegamos a la zona del delantero, podrán entrar un compañero para hacer un 2x2 e intentar finalizar en portería pequeña.",,"CADETE , INFANTIL , ALEVIN",PROGRESAR,40x30,3,4,15,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/12VFDR215.IMAGEN TAREA.184833.jpg,https://drive.google.com/file/d/18e-7e7uBPzOm0OW2romoEWdFqEBYAntg/view?usp=share_link,18e-7e7uBPzOm0OW2romoEWdFqEBYAntg,http://drive.google.com/uc?id=18e-7e7uBPzOm0OW2romoEWdFqEBYAntg
T121,RONDO,RONDO + OLEADA CON CENTRO LATERAL,"Jugamos en el espacio pequeño un 6x2. Si el equipo que defiende roba, puede marcar en porterías pequeñas. Si el equipo que mantiene consigue dar 6 pases, tiene que abrir el balón a la banda para realizar un centro lateral. Jugaremos un 4x3+1, este último saldrá 3 segundos más tarde a defender, el centro lateral. Cambiamos de rol cada serie.",,"SENIOR , JUVENIL , CADETE , INFANTIL",CENTRO Y REMATE,3/4 campo,4,4,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/12VFDR216.IMAGEN TAREA.190735.jpg,https://drive.google.com/file/d/18geRiY5h0WrXuUdHGzfNlwqcBYXHbkL2/view?usp=share_link,18geRiY5h0WrXuUdHGzfNlwqcBYXHbkL2,http://drive.google.com/uc?id=18geRiY5h0WrXuUdHGzfNlwqcBYXHbkL2
T122,RONDO,RONDO 3 EQUIPOS + CENTRO LATERAL,"Jugamos un rondo 3 equipos. El equipo que roba tiene 2 jugadores por fuera a la espera de que haya un robo. Cuando se produzca el robo, tienen que jugar con los de fuera para realizar un centro y remate. El equipo que ha perdido el balón debe meter en la zona de defensa 2 jugadores y el equipo que ha robado puede meter 3 jugadores al remate. Cada serie cambiamos de rol.",,"SENIOR , JUVENIL , CADETE , INFANTIL",CENTRO Y REMATE,30x20,3,4,15,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR217.IMAGEN TAREA.185721.jpg,https://drive.google.com/file/d/19GGFM6vUKc3N1aHzBqDrxO7OuZfsiWd_/view?usp=share_link,19GGFM6vUKc3N1aHzBqDrxO7OuZfsiWd_,http://drive.google.com/uc?id=19GGFM6vUKc3N1aHzBqDrxO7OuZfsiWd_
T123,RONDO,RONDO 3º HOMBRE,"Tarea para buscar la aparición del 3º hombre. Jugamos en un espacio rectangular y alargado, para favorecer esto. Tenemos que conseguir llevar el balón de fondo a fondo apoyándonos en los jugadores laterales. Jugamos por parejas y cada pareja robara un tiempo determinado.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",CREAR LÍNEA DE PASE,30x20,3,4,15,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR218.IMAGEN TAREA.185841.jpg,https://drive.google.com/file/d/19mBoEMOZ0b_o6gC-JyhLFwFWQKsVvljT/view?usp=share_link,19mBoEMOZ0b_o6gC-JyhLFwFWQKsVvljT,http://drive.google.com/uc?id=19mBoEMOZ0b_o6gC-JyhLFwFWQKsVvljT
T124,RONDO,RONDO 3x1 + 2,"Jugamos en 2 espacios de 10x10m. Se juega un 3x1, si hay 10 pases se cambia de jugador que roba, si hay robo antes de los 10 pases, tiene que conectar con sus compañeros y pasara a robar al otro espacio, el que ha perdido el balón.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",JUGAR CON ALEJADO,10x10,4,3,15,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR219.IMAGEN TAREA.185745.png,https://drive.google.com/file/d/17ePKPCyx_1E_DRSUyVMWfJn0AR1YeojM/view?usp=share_link,17ePKPCyx_1E_DRSUyVMWfJn0AR1YeojM,http://drive.google.com/uc?id=17ePKPCyx_1E_DRSUyVMWfJn0AR1YeojM
T125,RONDO,RONDO 3x1 + 3x0,"Jugamos en dos espacios, en uno un 3x1 donde los. Jugadores que están por fuera, tienen que ocupar espacios libres para dar continuidad en el juego. El jugador que pierde el balón tiene que ir a robar al espacio donde están el 3x0. En ese espacio, los 3 jugadores tocaran el balón rápidamente para esperar al jugador que llegue a robar.","Si en el espacio 3x1 se dan 10 pases, el jugador que está robando tendrá que cambiar de espacio para robar.","SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",MANTENER,10x10,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR220.IMAGEN TAREA.185818.jpg,https://drive.google.com/file/d/16c3AkjvgWBP5hFwzt3QsOz_yX9THwaMG/view?usp=share_link,16c3AkjvgWBP5hFwzt3QsOz_yX9THwaMG,http://drive.google.com/uc?id=16c3AkjvgWBP5hFwzt3QsOz_yX9THwaMG
T126,RONDO,RONDO 4x1,"Jugamos 4x1, el que pierde balón va a robar. Jugamos con los toques. A uno, a dos, a 1/2 según lo que haga el compañero. Obligando a jugar con otro compañero que no sea el que te ha dado el pase. Buscar opciones para trabajar diferentes formas.",,"ALEVIN , BENJAMIN",MANTENER,10x10,3,3,12,"BALONES , CHINOS",TAREAS_Images/12VFDR221.IMAGEN TAREA.185954.jpg,https://drive.google.com/file/d/177FjtDVmmIsvOrTQXxzD97BzxTmnQ1JK/view?usp=share_link,177FjtDVmmIsvOrTQXxzD97BzxTmnQ1JK,http://drive.google.com/uc?id=177FjtDVmmIsvOrTQXxzD97BzxTmnQ1JK
T127,RONDO,RONDO 4x2+1,"Jugamos en dos espacios de 10x10m. Cuando se consiguen dar 5 pases en un espacio, hay que conectar con alejado. Y se mueven los jugadores al otro espacio. Si se han conseguido los pases, siguen robando los mismos, si hay robo, tienen que conectar con alejado y robaran el que ha perdido el balón y el que le ha dado el pase.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",JUGAR CON ALEJADO,10x10,4,3,15,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR222.IMAGEN TAREA.190011.png,https://drive.google.com/file/d/17-YquVkySo5j3PpdpJul3psNufXUfHsk/view?usp=share_link,17-YquVkySo5j3PpdpJul3psNufXUfHsk,http://drive.google.com/uc?id=17-YquVkySo5j3PpdpJul3psNufXUfHsk
T128,RONDO,RONDO 5x2,"Jugamos un 5x2 con un jugador por dentro dando apoyo. Nos centramos en la figura de ese jugador. Intentamos que entienda por donde tiene que dar el apoyo al compañero. Mejor que sea a la espalda del rival, para dar continuidad rápida al juego. Que tenga paciencia para esperar que el balón llegue donde está el. Si su equipo consigue conectar con él a la espalda del rival, consigue un punto. Robamos a tiempo.",,"INFANTIL , ALEVIN , BENJAMIN",MANTENER,12x12,4,3,15,"BALONES , CHINOS",TAREAS_Images/12VFDR223.IMAGEN TAREA.190024.jpg,https://drive.google.com/file/d/17w3haA5GVHrB57qUiut-EBJyehH0_mCa/view?usp=share_link,17w3haA5GVHrB57qUiut-EBJyehH0_mCa,http://drive.google.com/uc?id=17w3haA5GVHrB57qUiut-EBJyehH0_mCa
T129,RONDO,RONDO 5x2 + 1x1,"Se juega un 5x2 en la zona central. El equipo que roba tendrá dos jugadores en zona exteriores para atacar un 1x1. Cuando se produce robo, el jugador que pierde el balón y el que le ha dado el pase, tendrán que ir rápidamente a las zonas exteriores a defender el 1x1. Si el equipo en posesión da 10 pases, se cambiarán los dos jugadores que estaban robando.",,"JUVENIL , CADETE , INFANTIL",TRANSICIONES DEFENSIVAS,25x20 - 20x10,4,4,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/12VFDR224.IMAGEN TAREA.190047.png,https://drive.google.com/file/d/1APD6I7bb-8CNpzZWZkWlf2G-MsCcFCrF/view?usp=share_link,1APD6I7bb-8CNpzZWZkWlf2G-MsCcFCrF,http://drive.google.com/uc?id=1APD6I7bb-8CNpzZWZkWlf2G-MsCcFCrF
T130,RONDO,RONDO 5x3 (1+1+1),"Jugamos en la zona pequeña un 5x1, con un jugador apoyando por dentro. Cada 4 pases, entra un rival a intentar robar, para acabar con un 5x3. Si el equipo que mantiene consigue 10 pases en el 5x3 consigue un punto, si el equipo en inferioridad roba, tiene que intentar marcar gol en porterías pequeñas.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",PRESIÓN,15x15 - 20x20,4,3,15,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/12VFDR225.IMAGEN TAREA.190114.jpg,https://drive.google.com/file/d/18wS8rPDXecSAokf2XWucHy_uGzrkerlX/view?usp=share_link,18wS8rPDXecSAokf2XWucHy_uGzrkerlX,http://drive.google.com/uc?id=18wS8rPDXecSAokf2XWucHy_uGzrkerlX
T131,RONDO,RONDO 5x3.3x1,"Jugamos en el espacio grande un 5x3, cuando dan 10 pases los azules, 2 jugadores irán a intentar robar en el 3x1, en este espacio los azules a los 10 pases pueden marcar gol en portería pequeña, el rojo si roba también. Si en el espacio grande hay robo de un jugador rojo, los otros dos serán los que pasen a robar al espacio pequeño (3x1). Cada serie se cambian los 3 que roban.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",TRANSICIONES DEFENSIVAS,25x20 - 10x10,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR226.IMAGEN TAREA.190126.jpg,https://drive.google.com/file/d/17I3e86nN_R-53mhKVP-bZL2_lPWJUpUz/view?usp=share_link,17I3e86nN_R-53mhKVP-bZL2_lPWJUpUz,http://drive.google.com/uc?id=17I3e86nN_R-53mhKVP-bZL2_lPWJUpUz
T132,RONDO,RONDO 5x2.4x2 EN 4 ZONAS,"Dividimos el espacio en 4 zonas. Las zonas exteriores serán de 15x5 y las centrales de 10x15. En las zonas exteriores ponemos, en unas 2 centrales y en la otra un central. En las zonas centrales, jugarán dos bandas y un médico centro que tendrán que ir cambiando de zona. La pareja que presiona, serán los delanteros. Trabajaremos la salida con dos centrales y con un central. Si conseguimos dar 5 pases y superar al rival, podremos jugar con la otra zona. Si el equipo que presiona recupera el balón, tendrá que intentar meter gol en porterías pequeñas, desde la zona exterior y jugando contra los centrales solo. Si el equipo que mantiene pierde el balón, pero lo recupera en zona central, podrán seguir jugando.",,"JUVENIL , CADETE , INFANTIL",PROGRESAR,40x25,4,4,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/12VFDR227.IMAGEN TAREA.190352.jpg,https://drive.google.com/file/d/1ADfGlw8frrjOCN4jOYdJBMvTVM4N73Ll/view?usp=share_link,1ADfGlw8frrjOCN4jOYdJBMvTVM4N73Ll,http://drive.google.com/uc?id=1ADfGlw8frrjOCN4jOYdJBMvTVM4N73Ll
T133,RONDO,RONDO 6x2,"Jugamos un rondo todos dentro del espacio (6x2). Jugamos por parejas, la pareja que pierda la posesión del balón pasa a robar.",,"CADETE , INFANTIL , ALEVIN , BENJAMIN",MANTENER,20x20,4,3,15,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR228.IMAGEN TAREA.190457.jpg,https://drive.google.com/file/d/1A7B8WJNw_cjC0HN3MzMfki-tF9wE7Uh2/view?usp=share_link,1A7B8WJNw_cjC0HN3MzMfki-tF9wE7Uh2,http://drive.google.com/uc?id=1A7B8WJNw_cjC0HN3MzMfki-tF9wE7Uh2
T134,RONDO,RONDO 6x2 - 2 ESPACIOS,"Jugamos en dos espacios de 10x10m. Tenemos dos jugadores en la zona central, que participaran en ambos espacios. Tenemos que conseguir dar 5 pases en la zona activa para jugar con alejado y jugadores laterales y centrales se cambiaran de zona. Dejando un jugador alejado en la zona no activa. Se roba por parejas y a tiempo.",,"JUVENIL , CADETE , INFANTIL",JUGAR CON ALEJADO,25x15,4,3,15,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR229.IMAGEN TAREA.190515.jpg,https://drive.google.com/file/d/1ABsVCXF9S8jhUR35ODxgimD1IJzHsBPC/view?usp=share_link,1ABsVCXF9S8jhUR35ODxgimD1IJzHsBPC,http://drive.google.com/uc?id=1ABsVCXF9S8jhUR35ODxgimD1IJzHsBPC
T135,RONDO,RONDO 6x3,"Jugamos por tríos. Dos tríos ocupan posiciones exteriores del espacio y un trio roba dentro. En la zona activa, solo podrán estar presionando 2 jugadores del trio que está robando para jugar un 3x2. El trio de la zona no activa, podrá apoyar en la zona central para hacer un 4x2. No podrán estar en esa zona mucho tiempo, buscamos crear superioridad desde la sorpresa. Aparezco, apoyo y me voy. Cuando hacemos 5 pases en una zona, tenemos que conectar con la otra zona. Los tríos roban por tiempo.",,"SENIOR , JUVENIL , CADETE , INFANTIL",JUGAR CON ALEJADO,30x20,4,3,15,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR230.IMAGEN TAREA.190649.jpg,https://drive.google.com/file/d/17sbOQHXlxlrisvGZvtQPEb80w4RnHiVI/view?usp=share_link,17sbOQHXlxlrisvGZvtQPEb80w4RnHiVI,http://drive.google.com/uc?id=17sbOQHXlxlrisvGZvtQPEb80w4RnHiVI
T136,RONDO,RONDO 7x3,Jugamos 3 equipos. Un equipo por fuera (4 jugadores) y dos por dentro jugando un 3x3. Trabajamos la creación de líneas de pase en igualdad numérica. Buscar espaldas de rival para recibir solo. Paciencia en ocupar bien los espacios.,,"SENIOR , JUVENIL , CADETE , INFANTIL",MANTENER,40x30,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/12VFDR231.IMAGEN TAREA.190711.jpg,https://drive.google.com/file/d/19Wj4NQYhaGTWc5IZM3OSaQwErYCQQgx-/view?usp=share_link,19Wj4NQYhaGTWc5IZM3OSaQwErYCQQgx-,http://drive.google.com/uc?id=19Wj4NQYhaGTWc5IZM3OSaQwErYCQQgx-
